"Uganda","Zambia","output_type","file_name","parm","quartile"
"4 (-3 to 13)","6 (-3 to 17)","incremental cost, TBS1 v WHO","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"-19 (-31 to -7)","-21 (-35 to -7)","incremental cost, TBS2 v WHO","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"-24 (-34 to -14)","-28 (-40 to -17)","incremental cost, TBS2 v TBS1","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"17.26","19.64","ICER (no discounting), WHO v SOC","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"18.06","20.9","ICER (no discounting), TBS1 v SOC","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"14.1","16.21","ICER (no discounting), TBS2 v SOC","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"85.75","126.74","ICER (no discounting), TBS1 v WHO","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"47.26","51.63","ICER (no discounting), TBS2 v WHO","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"51.53","59.84","ICER (no discounting), TBS2 v TBS1","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"42.31","48.04","ICER, WHO v SOC","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"44.28","51.12","ICER, TBS1 v SOC","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"34.56","39.65","ICER, TBS2 v SOC","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"210.21","310","ICER, TBS1 v WHO","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"115.86","126.29","ICER, TBS2 v WHO","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"126.33","146.38","ICER, TBS2 v TBS1","tICERtable_s.soc.screen.se_UQ.csv","s.soc.screen.se","UQ"
"15 (9 to 23)","15 (9 to 23)","100x ATT per child, SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"62 (52 to 72)","62 (52 to 72)","100x ATT per child, WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"43 (34 to 54)","43 (34 to 54)","100x ATT per child, TBS1","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"35 (26 to 45)","35 (26 to 45)","100x ATT per child, TBS2","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"13 (6 to 21)","13 (6 to 21)","% FP, SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"55 (44 to 65)","55 (44 to 65)","% FP, WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"31 (22 to 41)","31 (22 to 41)","% FP, TBS1","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"23 (15 to 33)","23 (15 to 33)","% FP, TBS2","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"74 (53 to 92)","74 (53 to 92)","% FN, SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"7 (0 to 22)","7 (0 to 22)","% FN, WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"6 (0 to 20)","6 (0 to 20)","% FN, TBS1","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"13 (0 to 31)","13 (0 to 31)","% FN, TBS2","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"47 (34 to 58)","47 (34 to 58)","100x incremental ATT, WHO v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"28 (17 to 40)","28 (17 to 40)","100x incremental ATT, TBS1 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"20 (8 to 32)","20 (8 to 32)","100x incremental ATT, TBS2 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"-19 (-29 to -9)","-19 (-29 to -9)","100x incremental ATT, TBS1 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"-27 (-37 to -17)","-27 (-37 to -17)","100x incremental ATT, TBS2 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"-8 (-14 to -3)","-8 (-14 to -3)","100x incremental ATT, TBS2 v TBS1","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"19 (15 to 23)","19 (15 to 23)","100x deaths per child, SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"12 (11 to 14)","12 (11 to 14)","100x deaths per child, WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"12 (11 to 13)","12 (11 to 14)","100x deaths per child, TBS1","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"13 (12 to 15)","13 (12 to 15)","100x deaths per child, TBS2","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"-7 (-11 to -3)","-7 (-11 to -3)","100x incremental deaths, WHO v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"-7 (-11 to -3)","-7 (-11 to -3)","100x incremental deaths, TBS1 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"-6 (-10 to -2)","-6 (-10 to -2)","100x incremental deaths, TBS2 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"0 (-2 to 1)","0 (-2 to 1)","100x incremental deaths, TBS1 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"1 (-1 to 2)","1 (-1 to 2)","100x incremental deaths, TBS2 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"1 (0 to 2)","1 (0 to 2)","100x incremental deaths, TBS2 v TBS1","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"438 (195 to 721)","437 (188 to 716)","100x undiscounted LYS, WHO v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"445 (194 to 716)","444 (198 to 705)","100x undiscounted LYS, TBS1 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"399 (156 to 660)","399 (162 to 648)","100x undiscounted LYS, TBS2 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"7 (-73 to 102)","7 (-76 to 106)","100x undiscounted LYS, TBS1 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"-39 (-152 to 64)","-38 (-157 to 64)","100x undiscounted LYS, TBS2 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"-46 (-130 to 0)","-46 (-136 to 0)","100x undiscounted LYS, TBS2 v TBS1","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"179 (79 to 294)","179 (77 to 293)","100x DALYs averted, WHO v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"182 (79 to 292)","182 (81 to 288)","100x DALYs averted, TBS1 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"163 (64 to 269)","163 (66 to 265)","100x DALYs averted, TBS2 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"3 (-30 to 42)","3 (-31 to 43)","100x DALYs averted, TBS1 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"-16 (-62 to 26)","-16 (-64 to 26)","100x DALYs averted, TBS2 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"-19 (-53 to 0)","-19 (-56 to 0)","100x DALYs averted, TBS2 v TBS1","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"33 (26 to 39)","38 (30 to 46)","cost per child, SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"106 (97 to 115)","122 (112 to 131)","cost per child, WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"111 (103 to 118)","128 (120 to 137)","cost per child, TBS1","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"87 (75 to 98)","100 (86 to 113)","cost per child, TBS2","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"74 (63 to 84)","84 (71 to 96)","incremental cost, WHO v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"78 (69 to 88)","90 (79 to 102)","incremental cost, TBS1 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"54 (41 to 67)","62 (47 to 78)","incremental cost, TBS2 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"4 (-4 to 13)","7 (-3 to 16)","incremental cost, TBS1 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"-19 (-31 to -8)","-21 (-35 to -8)","incremental cost, TBS2 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"-24 (-34 to -15)","-28 (-40 to -18)","incremental cost, TBS2 v TBS1","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"16.81","19.19","ICER (no discounting), WHO v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"17.54","20.34","ICER (no discounting), TBS1 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"13.61","15.65","ICER (no discounting), TBS2 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"61.78","88.9","ICER (no discounting), TBS1 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"49.69","55.88","ICER (no discounting), TBS2 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"51.58","61.19","ICER (no discounting), TBS2 v TBS1","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"41.21","46.94","ICER, WHO v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"42.99","49.76","ICER, TBS1 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"33.35","38.28","ICER, TBS2 v SOC","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"151.44","217.44","ICER, TBS1 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"121.81","136.69","ICER, TBS2 v WHO","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"126.45","149.68","ICER, TBS2 v TBS1","tICERtable_s.soc.screen.sp_LQ.csv","s.soc.screen.sp","LQ"
"14 (8 to 22)","14 (8 to 22)","100x ATT per child, SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"62 (52 to 72)","62 (52 to 72)","100x ATT per child, WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"43 (34 to 54)","43 (34 to 54)","100x ATT per child, TBS1","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"35 (26 to 45)","35 (26 to 45)","100x ATT per child, TBS2","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"12 (5 to 19)","12 (5 to 19)","% FP, SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"55 (44 to 65)","55 (44 to 65)","% FP, WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"31 (22 to 41)","31 (22 to 41)","% FP, TBS1","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"23 (15 to 33)","23 (15 to 33)","% FP, TBS2","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"74 (53 to 92)","74 (53 to 92)","% FN, SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"7 (0 to 22)","7 (0 to 22)","% FN, WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"6 (0 to 20)","6 (0 to 20)","% FN, TBS1","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"13 (0 to 31)","13 (0 to 31)","% FN, TBS2","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"48 (36 to 59)","48 (36 to 59)","100x incremental ATT, WHO v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"29 (18 to 41)","29 (18 to 41)","100x incremental ATT, TBS1 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"21 (10 to 33)","21 (10 to 33)","100x incremental ATT, TBS2 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"-19 (-29 to -9)","-19 (-29 to -9)","100x incremental ATT, TBS1 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"-27 (-37 to -17)","-27 (-37 to -17)","100x incremental ATT, TBS2 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"-8 (-14 to -3)","-8 (-14 to -3)","100x incremental ATT, TBS2 v TBS1","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"19 (15 to 23)","19 (15 to 23)","100x deaths per child, SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"12 (11 to 14)","12 (11 to 14)","100x deaths per child, WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"12 (11 to 13)","12 (11 to 14)","100x deaths per child, TBS1","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"13 (12 to 15)","13 (12 to 15)","100x deaths per child, TBS2","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"-7 (-11 to -3)","-7 (-11 to -3)","100x incremental deaths, WHO v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"-7 (-11 to -3)","-7 (-11 to -3)","100x incremental deaths, TBS1 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"-6 (-10 to -2)","-6 (-10 to -2)","100x incremental deaths, TBS2 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"0 (-2 to 1)","0 (-2 to 1)","100x incremental deaths, TBS1 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"1 (-1 to 2)","1 (-1 to 2)","100x incremental deaths, TBS2 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"1 (0 to 2)","1 (0 to 2)","100x incremental deaths, TBS2 v TBS1","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"438 (195 to 721)","437 (188 to 716)","100x undiscounted LYS, WHO v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"445 (194 to 716)","444 (198 to 705)","100x undiscounted LYS, TBS1 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"399 (156 to 660)","399 (162 to 648)","100x undiscounted LYS, TBS2 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"7 (-73 to 102)","7 (-76 to 106)","100x undiscounted LYS, TBS1 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"-39 (-152 to 64)","-38 (-157 to 64)","100x undiscounted LYS, TBS2 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"-46 (-130 to 0)","-46 (-136 to 0)","100x undiscounted LYS, TBS2 v TBS1","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"179 (79 to 294)","179 (77 to 293)","100x DALYs averted, WHO v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"182 (79 to 292)","182 (81 to 288)","100x DALYs averted, TBS1 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"163 (64 to 269)","163 (66 to 265)","100x DALYs averted, TBS2 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"3 (-30 to 42)","3 (-31 to 43)","100x DALYs averted, TBS1 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"-16 (-62 to 26)","-16 (-64 to 26)","100x DALYs averted, TBS2 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"-19 (-53 to 0)","-19 (-56 to 0)","100x DALYs averted, TBS2 v TBS1","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"32 (26 to 39)","37 (30 to 45)","cost per child, SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"106 (97 to 115)","122 (112 to 131)","cost per child, WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"111 (103 to 118)","128 (120 to 137)","cost per child, TBS1","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"87 (75 to 98)","100 (86 to 113)","cost per child, TBS2","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"74 (63 to 85)","85 (72 to 96)","incremental cost, WHO v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"79 (69 to 88)","91 (80 to 102)","incremental cost, TBS1 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"55 (41 to 68)","63 (47 to 78)","incremental cost, TBS2 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"4 (-4 to 13)","7 (-3 to 16)","incremental cost, TBS1 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"-19 (-31 to -8)","-21 (-35 to -8)","incremental cost, TBS2 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"-24 (-34 to -15)","-28 (-40 to -18)","incremental cost, TBS2 v TBS1","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"16.94","19.34","ICER (no discounting), WHO v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"17.67","20.5","ICER (no discounting), TBS1 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"13.75","15.82","ICER (no discounting), TBS2 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"61.78","88.9","ICER (no discounting), TBS1 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"49.69","55.88","ICER (no discounting), TBS2 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"51.58","61.19","ICER (no discounting), TBS2 v TBS1","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"41.52","47.32","ICER, WHO v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"43.31","50.14","ICER, TBS1 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"33.7","38.7","ICER, TBS2 v SOC","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"151.44","217.44","ICER, TBS1 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"121.81","136.69","ICER, TBS2 v WHO","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"126.45","149.68","ICER, TBS2 v TBS1","tICERtable_s.soc.screen.sp_UQ.csv","s.soc.screen.sp","UQ"
"15 (9 to 22)","15 (9 to 22)","100x ATT per child, SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"62 (53 to 71)","62 (53 to 71)","100x ATT per child, WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"43 (34 to 54)","43 (34 to 54)","100x ATT per child, TBS1","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"35 (26 to 45)","35 (26 to 45)","100x ATT per child, TBS2","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"12 (6 to 20)","12 (6 to 20)","% FP, SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"55 (45 to 65)","55 (45 to 65)","% FP, WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"31 (21 to 41)","31 (21 to 41)","% FP, TBS1","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"23 (14 to 32)","23 (14 to 32)","% FP, TBS2","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"74 (53 to 91)","74 (53 to 91)","% FN, SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"7 (0 to 20)","7 (0 to 20)","% FN, WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"6 (0 to 20)","6 (0 to 20)","% FN, TBS1","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"13 (0 to 29)","13 (0 to 29)","% FN, TBS2","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"47 (35 to 58)","47 (35 to 58)","100x incremental ATT, WHO v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"28 (17 to 40)","28 (17 to 40)","100x incremental ATT, TBS1 v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"20 (9 to 32)","20 (9 to 32)","100x incremental ATT, TBS2 v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"-19 (-29 to -9)","-19 (-29 to -9)","100x incremental ATT, TBS1 v WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"-27 (-38 to -17)","-27 (-38 to -17)","100x incremental ATT, TBS2 v WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"-8 (-14 to -3)","-8 (-14 to -3)","100x incremental ATT, TBS2 v TBS1","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"19 (15 to 23)","19 (15 to 23)","100x deaths per child, SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"12 (11 to 14)","12 (11 to 14)","100x deaths per child, WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"12 (11 to 14)","12 (11 to 14)","100x deaths per child, TBS1","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"13 (12 to 15)","13 (12 to 15)","100x deaths per child, TBS2","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"-7 (-11 to -3)","-7 (-11 to -3)","100x incremental deaths, WHO v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"-7 (-11 to -3)","-7 (-11 to -3)","100x incremental deaths, TBS1 v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"-6 (-10 to -3)","-6 (-10 to -3)","100x incremental deaths, TBS2 v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"0 (-1 to 1)","0 (-1 to 1)","100x incremental deaths, TBS1 v WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"1 (-1 to 2)","1 (-1 to 2)","100x incremental deaths, TBS2 v WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"1 (0 to 2)","1 (0 to 2)","100x incremental deaths, TBS2 v TBS1","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"436 (190 to 721)","436 (189 to 714)","100x undiscounted LYS, WHO v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"444 (198 to 721)","444 (208 to 713)","100x undiscounted LYS, TBS1 v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"398 (169 to 663)","398 (172 to 662)","100x undiscounted LYS, TBS2 v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"8 (-80 to 92)","8 (-79 to 95)","100x undiscounted LYS, TBS1 v WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"-38 (-157 to 66)","-38 (-160 to 65)","100x undiscounted LYS, TBS2 v WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"-46 (-134 to 0)","-45 (-135 to 0)","100x undiscounted LYS, TBS2 v TBS1","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"178 (78 to 294)","178 (77 to 292)","100x DALYs averted, WHO v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"181 (81 to 294)","181 (85 to 292)","100x DALYs averted, TBS1 v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"162 (69 to 271)","163 (70 to 271)","100x DALYs averted, TBS2 v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"3 (-33 to 38)","3 (-32 to 39)","100x DALYs averted, TBS1 v WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"-16 (-64 to 27)","-15 (-65 to 27)","100x DALYs averted, TBS2 v WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"-19 (-54 to 0)","-19 (-55 to 0)","100x DALYs averted, TBS2 v TBS1","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"32 (25 to 39)","37 (29 to 45)","cost per child, SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"106 (98 to 114)","122 (112 to 131)","cost per child, WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"111 (103 to 119)","128 (119 to 138)","cost per child, TBS1","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"87 (75 to 99)","100 (86 to 114)","cost per child, TBS2","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"75 (63 to 84)","85 (72 to 96)","incremental cost, WHO v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"79 (69 to 88)","91 (80 to 103)","incremental cost, TBS1 v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"55 (43 to 68)","64 (49 to 79)","incremental cost, TBS2 v SOC","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
"4 (-3 to 12)","6 (-2 to 16)","incremental cost, TBS1 v WHO","tICERtable_s.soc.testingcov_LQ.csv","s.soc.testingcov","LQ"
